#hr_timer_export=1
#exported_at=2026-02-23T18:08:20.244Z
#max_hr=189
#name=WHYNN
#age=31
#sex=
#height_cm=173
#weight_kg=64
#session_type=mixed
#rounds=8
#work_s=180
#rest_s=60
#prep_s=60
#cooldown_s=180
time_s,phase,round,time_left_s,hr_bpm
391,Work,1,98,123
392,Work,1,97,123
393,Work,1,96,125
394,Work,1,95,126
395,Work,1,94,127
396,Work,1,93,127
397,Work,1,92,128
398,Work,1,91,129
399,Work,1,90,130
400,Work,1,89,130
401,Work,1,88,130
402,Work,1,87,130
403,Work,1,86,130
404,Work,1,85,129
405,Work,1,84,129
406,Work,1,83,129
407,Work,1,82,129
408,Work,1,81,128
409,Work,1,80,128
410,Work,1,79,128
411,Work,1,78,129
412,Work,1,77,129
413,Work,1,76,130
414,Work,1,75,130
415,Work,1,74,130
416,Work,1,73,131
417,Work,1,72,132
418,Work,1,71,132
419,Work,1,70,132
420,Work,1,69,131
421,Work,1,68,131
422,Work,1,67,131
423,Work,1,66,131
424,Work,1,65,131
425,Work,1,64,131
426,Work,1,63,131
427,Work,1,62,131
428,Work,1,61,132
429,Work,1,60,132
430,Work,1,59,132
431,Work,1,58,133
432,Work,1,57,133
433,Work,1,56,133
434,Work,1,55,133
435,Work,1,54,133
436,Work,1,53,132
437,Work,1,52,132
438,Work,1,51,132
439,Work,1,50,133
440,Work,1,49,133
441,Work,1,48,134
442,Work,1,47,135
443,Work,1,46,135
444,Work,1,45,136
445,Work,1,44,137
446,Work,1,43,137
447,Work,1,42,137
448,Work,1,41,137
449,Work,1,40,138
450,Work,1,39,138
451,Work,1,38,138
452,Work,1,37,139
453,Work,1,36,138
454,Work,1,35,138
455,Work,1,34,137
456,Work,1,33,137
457,Work,1,32,136
458,Work,1,31,136
459,Work,1,30,135
460,Work,1,29,135
461,Work,1,28,134
462,Work,1,27,134
463,Work,1,26,135
464,Work,1,25,135
465,Work,1,24,136
466,Work,1,23,137
467,Work,1,22,137
468,Work,1,21,138
469,Work,1,20,138
470,Work,1,19,138
471,Work,1,18,138
472,Work,1,17,138
473,Work,1,16,138
474,Work,1,15,139
475,Work,1,14,138
476,Work,1,13,138
477,Work,1,12,138
478,Work,1,11,138
479,Work,1,10,138
480,Work,1,9,138
